,web-scraper-order,web-scraper-start-url,link,link-href,image-src
305,1667844993-16068,https://www.thespruce.com/plants-a-to-z-5116344,Red Tip Photinia Photinia x fraseri,https://www.thespruce.com/red-tip-photinia-growing-profile-3269221,https://www.thespruce.com/thmb/Ao6dYRF9Zl51s-dp8T5KQPLVYXk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/red-tip-photinia-growing-profile-3269221-4-1dc9839e64754ce8a0852934ed9bd4da.jpg
304,1667844991-16067,https://www.thespruce.com/plants-a-to-z-5116344,Red-Twig Dogwood Cornus servicea,https://www.thespruce.com/red-twig-dogwood-shrubs-2132727,https://www.thespruce.com/thmb/1ZZ1q53cGbAZo8w82sCRSpnilrA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/red-twig-dogwood-shrubs-2132727-hero-9c065dc3d54e4c2c9b3f8a2095bad3b2.JPG
303,1667844988-16066,https://www.thespruce.com/plants-a-to-z-5116344,Resurrection Lily Lycoris squamigera,https://www.thespruce.com/plant-fall-blooming-spider-lilies-1316043,https://www.thespruce.com/thmb/-gYiTFAX9_oqsMzWp5R93XV52Kg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/plant-fall-blooming-spider-lilies-1316043-hero-475192425da24e6f9b0e867b29b4bbe8.jpg
302,1667844986-16065,https://www.thespruce.com/plants-a-to-z-5116344,Resurrection Plant Selaginella lepidophylla,https://www.thespruce.com/how-to-grow-and-care-for-resurrection-plants-5076015,https://www.thespruce.com/thmb/9dEps0D3FsvoZ6Nwy0DIea32DIY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-resurrection-plants-5076015-hero-b3c46cbb8f814b67a81f54ade2ddc274.jpg
301,1667844983-16064,https://www.thespruce.com/plants-a-to-z-5116344,Reticulated Iris Iris reticulata,https://www.thespruce.com/iris-reticulata-growing-guide-5220678,https://www.thespruce.com/thmb/zfqnFnbrU93ZEKGF9WBI45miLl8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/iris-reticulata-growing-guide-5220678-hero-03b41e6fb9144306b1077a9acaa0b952.jpg
300,1667844980-16063,https://www.thespruce.com/plants-a-to-z-5116344,Rex Begonia Begonia rex-cultorum,https://www.thespruce.com/grow-rex-begonia-1902492,https://www.thespruce.com/thmb/cMgJbXgJYxDMN4CoJn-pFsqqYVA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-rex-begonia-1902492-5-94396a6711614886a9bfbbca7e6a9306.jpg
299,1667844978-16062,https://www.thespruce.com/plants-a-to-z-5116344,Rhubarb Rheum rhabarbarum,https://www.thespruce.com/growing-rhubarb-1403450,https://www.thespruce.com/thmb/fvnearxs2S0Xe8L4Ps_Vfk8eGxs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-rhubarb-1403450-hero-10c2e32033b649d49b1c0cb7b7bfeae5.jpg
298,1667844975-16061,https://www.thespruce.com/plants-a-to-z-5116344,Ribbon Grass Phalaris arundinacea,https://www.thespruce.com/ribbon-grass-plant-profile-5074213,https://www.thespruce.com/thmb/TqcQs9A0r5hO4CRppDDarPBAgvw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/ribbon-grass-plant-profile-5074213_01-1310f516de0b4c3fbbd5a3a7b3b9a343.jpg
297,1667844973-16060,https://www.thespruce.com/plants-a-to-z-5116344,River Birch Betula nigra,https://www.thespruce.com/growing-river-birch-home-garden-3269346,https://www.thespruce.com/thmb/NT8XOH7Rf0wuwTcPNPVqCX3ecaQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-river-birch-home-garden-3269346-hero-cb672519572549cba33880665b7c6841.jpg
296,1667844970-16059,https://www.thespruce.com/plants-a-to-z-5116344,Robellini Palm Phoenix roebelenii,https://www.thespruce.com/robellini-palm-plant-profile-5191248,https://www.thespruce.com/thmb/vK9Fo60C8ABF6II2XHJCeg1bIiU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/robellini-palm-plant-profile-5191248-hero-0371be291a574102ad1209cdc9b2005d.jpg
295,1667844968-16058,https://www.thespruce.com/plants-a-to-z-5116344,Rockrose Cistus,https://www.thespruce.com/rockrose-plant-profile-4842337,https://www.thespruce.com/thmb/sx3RrVN6hLSD26np-1teRBsMX3w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/rockrose-plant-profile-4842337-hero-d8c99061eb0449c69a8ca85c7b799113.jpg
294,1667844965-16057,https://www.thespruce.com/plants-a-to-z-5116344,Rockspray Cotoneaster Cotoneaster horizontalis,https://www.thespruce.com/rock-cotoneaster-plants-2132711,https://www.thespruce.com/thmb/f--A2SMyGEUyCUV9ERwzEBrv9f4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/rock-cotoneaster-plants-2132711-07-a56083b7be254c0a94f4671af5655166.jpg
293,1667844963-16056,https://www.thespruce.com/plants-a-to-z-5116344,Rocky Mountain Juniper Juniperus scopulorum,https://www.thespruce.com/growing-rocky-mountain-juniper-5078436,https://www.thespruce.com/thmb/3BqhwoCmjwAyz5X0I3Mcj_gWXMU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-rocky-mountain-juniper-5078436-Hero-9e0652f85bb14a20aea1d13b0979febc.JPG
292,1667844960-16055,https://www.thespruce.com/plants-a-to-z-5116344,Roma Tomato Solanum lycopersicum,https://www.thespruce.com/roma-tomato-growing-guide-5324327,https://www.thespruce.com/thmb/ZXfAaIfkjIoFWUEe9Xj1P0xZ1ek=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/roma-tomato-growing-guide-5324327-hero-3618b40c947c484885460b60fe91762f.jpg
291,1667844957-16054,https://www.thespruce.com/plants-a-to-z-5116344,Rose Rosa,https://www.thespruce.com/formula-for-growing-rose-bushes-2132676,https://www.thespruce.com/thmb/8SONi4JEjIVs_eRRXjdzmegfv8E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/formula-for-growing-rose-bushes-2132676-hero-3a3a78369b844bad977f458e14ed3555.jpg
290,1667844955-16053,https://www.thespruce.com/plants-a-to-z-5116344,Rose Campion Lychnis coronaria,https://www.thespruce.com/rose-campion-growing-guide-6256731,https://www.thespruce.com/thmb/M7Zj8T7OxZ_u5Wix_tYZVMTUEas=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/rose-153ff901b06143fa9886d323e0b6fe60.jpg
289,1667844952-16052,https://www.thespruce.com/plants-a-to-z-5116344,Rosemary Rosmarinus officinalis,https://www.thespruce.com/grow-and-care-for-rosemary-plants-1403406,https://www.thespruce.com/thmb/Vv9829UUmAflfNbZCEDXm4znTzw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-and-care-for-rosemary-plants-1403406-04-19457f91157045aa9f8177dfc34e75f6.jpg
288,1667844950-16051,https://www.thespruce.com/plants-a-to-z-5116344,Rosemary Salvia rosmarinus,https://www.thespruce.com/grow-rosemary-indoors-1902488,https://www.thespruce.com/thmb/JUS0tTzOFpQo1do_sN2etM_u2Oc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-rosemary-indoors-1902488-01-d35231bd388b4391842b156a12692dd5.jpg
287,1667844947-16050,https://www.thespruce.com/plants-a-to-z-5116344,Royal Poinciana Delonix regia,https://www.thespruce.com/royal-poinciana-growing-profile-3269287,https://www.thespruce.com/thmb/A27c95VtZI6pspe8aRDmpTLm_DY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/royal-poinciana-growing-profile-3269287_08-2876551dacf744a18ef480aac0d10138.JPG
286,1667844945-16049,https://www.thespruce.com/plants-a-to-z-5116344,Rubber Plant Ficus elastica,https://www.thespruce.com/grow-rubber-plant-ficus-indoors-1902755,https://www.thespruce.com/thmb/AIYWZbiwX0EUpluZojflLziHE6M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-rubber-plant-ficus-indoors-1902755--01-01-196969b3635e435b9d3b623d3d5a732f.jpg
285,1667844942-16048,https://www.thespruce.com/plants-a-to-z-5116344,Ruby Necklace Othonna capensis,https://www.thespruce.com/growing-string-of-rubies-5091854,https://www.thespruce.com/thmb/OVPuaQA0DkhbkAZYxeGMvnkh-Bs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-string-of-rubies-5091854-4-e33c6385d27044a79eecf20d632335cd.jpg
284,1667844939-16047,https://www.thespruce.com/plants-a-to-z-5116344,Ruby Slippers Hydrangea Hydrangea quercifolia 'Ruby Slippers',https://www.thespruce.com/ruby-slippers-hydrangea-plant-profile-5184067,https://www.thespruce.com/thmb/afYyOagFwqZ_GQsLhIZqZV2PA9A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/hydrangea-quercifolia-ruby-slippers-lil-ruby-dwarf-oakleaf-hydrangea-1-a5c84cfe283149998c5cb345268a057a.jpg
283,1667844937-16046,https://www.thespruce.com/plants-a-to-z-5116344,Rue Anemone Thalictrum thalictroides,https://www.thespruce.com/how-to-grow-rue-anemone-5077052,https://www.thespruce.com/thmb/56_XQYqaP-hB7a6BLZmEPbSCm3g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-rue-anemone-5077052-hero-ce9f38dc98fc46078b92f9f6604ba69f.jpg
282,1667844934-16045,https://www.thespruce.com/plants-a-to-z-5116344,Rugosa Rose Rosa rugosa,https://www.thespruce.com/growing-and-caring-for-rugosa-roses-1403053,https://www.thespruce.com/thmb/y_puvJ4dRSjuq95CrVDml0SIO80=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-and-caring-for-rugosa-roses-1403053-8-bc29f6be2d374531bd063b69a03d3e58.jpg
281,1667844932-16044,https://www.thespruce.com/plants-a-to-z-5116344,Ruscus Ruscus,https://www.thespruce.com/ruscus-growing-guide-5218959,https://www.thespruce.com/thmb/tuGI3rDzw_tqVHc93dO44R2j2tI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/tekinturkdoganruscus-fe2f14aede8b4ad09e2c67088298ea85.jpg
280,1667844929-16043,https://www.thespruce.com/plants-a-to-z-5116344,Russian Sage Perovskia atriplicifolia,https://www.thespruce.com/low-maintenance-russian-sage-2132729,https://www.thespruce.com/thmb/Kw9dVKi2QLx4FllF1CCRg_7bFq4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/low-maintenance-russian-sage-2132729-02-90e9eec6a262411cb6ae9667828f8e6b.jpg
279,1667844926-16042,https://www.thespruce.com/plants-a-to-z-5116344,Rutabaga Brassica napobrassica,https://www.thespruce.com/how-to-grow-rutabaga-1403471,https://www.thespruce.com/thmb/54S5DD4qBl_aHc5hSJvjn51DJUw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/woman-harvesting-rutabaga-in-vegetable-garden-518337241-5b3d8c89c9e77c003793a825.jpg
278,1667844924-16041,https://www.thespruce.com/plants-a-to-z-5116344,Saffron Crocus Artemisia dracunculus,https://www.thespruce.com/saffron-crocus-plant-profile-5069119,https://www.thespruce.com/thmb/LldBWH0eNAFR7zoS-3XVkiRmx3E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/saffron-crocus-plant-profile-5069119-hero-fad1aaf930874cdcb4a341105f93b5ce.jpg
277,1667844921-16040,https://www.thespruce.com/plants-a-to-z-5116344,Sagebrush Buttercup Ranunculus glaberrimus,https://www.thespruce.com/sagebrush-buttercup-plant-profile-5085810,https://www.thespruce.com/thmb/btz5l3m_NxwLHkjoXp0Qc20UXBU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sagebrushbuttercup-7605ac0982364535b7a34e6ec467bbfe.jpg
276,1667844919-16039,https://www.thespruce.com/plants-a-to-z-5116344,Sago Palm Cycas revoluta,https://www.thespruce.com/grow-sago-palms-1902770,https://www.thespruce.com/thmb/_a95-XeHDj1edKYm4_Zi-dcLZ3E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-sago-palms-1902770-06-b83d3d47262a499c889900a6c83625f7.jpg
275,1667844916-16038,https://www.thespruce.com/plants-a-to-z-5116344,San Marzano Tomato Lycopersicon esculentum 'San Marzano',https://www.thespruce.com/san-marzano-tomato-growing-guide-5205492,https://www.thespruce.com/thmb/ABNEKLbpQHaAHrMcRL-g7o3XoXk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sanmarzanotomatogettyimages-b3e8afd8ff9c4a50b95a650d9cd6e90a.jpg
274,1667844914-16037,https://www.thespruce.com/plants-a-to-z-5116344,Saskatoon Serviceberry Amelanchier alnifolia,https://www.thespruce.com/saskatoon-serviceberry-plant-profile-4847065,https://www.thespruce.com/thmb/trN7llcUKRmSPWTkS-fIV90svTw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/saskatoon-serviceberry-plant-profile-4847065-hero-bebe0bdd4bbc434a989d3a6bf978e5d0.JPG
273,1667844911-16036,https://www.thespruce.com/plants-a-to-z-5116344,Sassafras Sassafras albium,https://www.thespruce.com/sassafras-tree-plant-profile-5199214,https://www.thespruce.com/thmb/58oJ4ov7xWwZHVqSNjxYAYaRIYU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sassafras-tree-plant-profile-5199214-hero-47efb45305de42398241eaeb9a0561d5.JPG
272,1667844908-16035,https://www.thespruce.com/plants-a-to-z-5116344,Satin Flower Clarkia amoena,https://www.thespruce.com/godetia-plant-profile-4800077,https://www.thespruce.com/thmb/cZYOIDnSyLaVhA6ng41_G1os3IY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/godetia-plant-profile-4800077_03-0851a9a0fa004a18a5328540b257a908.jpg
271,1667844906-16034,https://www.thespruce.com/plants-a-to-z-5116344,Satin Pothos Scindapsus pictus,https://www.thespruce.com/growing-satin-pothos-5114102,https://www.thespruce.com/thmb/7uUF6hvqa7U_7EqGK8V4rq1x0dw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-satin-pothos-5114102-hero-9415effa5b9b44d6918731503ec76b6f.jpg
270,1667844903-16033,https://www.thespruce.com/plants-a-to-z-5116344,Satsuma Mandarin Citrus reticulata,https://www.thespruce.com/satsuma-tree-profile-4801471,https://www.thespruce.com/thmb/uuF0a5kwrYbRmtdOnyubDMyJvnE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/satsuma-tree-profile-4801471-hero-761fb368c49f4137afb854fbbeca6a86.jpg
269,1667844901-16032,https://www.thespruce.com/plants-a-to-z-5116344,Saucer Magnolia Magnolia x soulangiana,https://www.thespruce.com/magnolia-trees-saucer-magnolias-2132135,https://www.thespruce.com/thmb/t0GHpTJPsKDtfWbVRY0R0Hhf9mc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/magnolia-trees-saucer-magnolias-2132135-01-a3afd12785bc45a08307d9dc183858ca.jpg
268,1667844898-16031,https://www.thespruce.com/plants-a-to-z-5116344,Sawtooth Sunflower Helianthus grosseserratus,https://www.thespruce.com/growing-sawtooth-sunflowers-5085124,https://www.thespruce.com/thmb/0ndUvyWxArisEIENS9ZHo74r_r0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-sawtooth-sunflowers-5085124-hero-5fcc6e7b4fe74f12966e79993f0f7d94.jpg
267,1667844895-16030,https://www.thespruce.com/plants-a-to-z-5116344,Scallion Allium wakegi,https://www.thespruce.com/how-to-grow-scallions-4125799,https://www.thespruce.com/thmb/y8rHaKh3wC3N9mn8m83ucrBCetk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-scallions-4125799-06-dba124a208ea4be29caefa1ca7bf8cb7.jpg
266,1667844893-16029,https://www.thespruce.com/plants-a-to-z-5116344,Scarlet Oak Quercus coccinea,https://www.thespruce.com/growing-scarlet-oak-trees-5081537,https://www.thespruce.com/thmb/0gKxklS4lIuyHTUGmGW1Lk1BmNg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-scarlet-oak-trees-5081537-hero-cc8d0a7325ff40c98a15bf4d843f2c22.jpg
265,1667844890-16028,https://www.thespruce.com/plants-a-to-z-5116344,Scarlet Tassel Flower Emilia coccinea,https://www.thespruce.com/growing-scarlet-tassel-flowers-5085407,https://www.thespruce.com/thmb/a2KmC2WfU15rZkVzguaMoS_RjII=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-scarlet-tassel-flowers-5085407-hero-8e5c9c1f1e3847a1ba18a355542d9158.jpg
264,1667844888-16027,https://www.thespruce.com/plants-a-to-z-5116344,Scented-Leaved Geraniums Pelargonium,https://www.thespruce.com/growing-and-caring-for-scented-geraniums-1402844,https://www.thespruce.com/thmb/OLcN1qYZL1fmrntxTd237rYEPoY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-and-caring-for-scented-geraniums-1402844-hero-2e9d7af96191414aa77440eec74864cf.JPG
263,1667844884-16026,https://www.thespruce.com/plants-a-to-z-5116344,Schefflera Schefflera,https://www.thespruce.com/grow-schefflera-plants-inside-1902771,https://www.thespruce.com/thmb/txZrK8e4MKw7nQcxPBukg7R80BE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/KaraRileySchefflera-RECIRC-cdce731067d449d4b4a17e8505ef9f24.jpg
262,1667844881-16025,https://www.thespruce.com/plants-a-to-z-5116344,Scindapsus Pictus ‘Exotica’ Scindapsus Pictus ‘Exotica’,https://www.thespruce.com/scindapsus-pictus-exotica-care-guide-5410201,https://www.thespruce.com/thmb/MrJPJDmc-4LdyC0DuEOJvuhXTq4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/scindapsuspictusexotica-hero-b6536a52af2f47f4b96e4eb5041d4079.jpg
261,1667844879-16024,https://www.thespruce.com/plants-a-to-z-5116344,Scotch Pine Pinus sylvestris,https://www.thespruce.com/scotch-pine-growing-profile-3269322,https://www.thespruce.com/thmb/xXJBJkIR3JPxrDQA192JUUIE2Kw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/scotch-pine-growing-profile-3269322_03-a95c173275ee4cb5bc9723432d22639c.JPG
260,1667844876-16023,https://www.thespruce.com/plants-a-to-z-5116344,Scottish Moss Arenaria verna,https://www.thespruce.com/scotch-moss-plant-profile-5070467,https://www.thespruce.com/thmb/KPE248kZxYN8AQKHtigIXzIuagw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/scotch-moss-plant-profile-5070467-01-da9ed3b46cb14a4c827c9eefc40ee404.jpg
259,1667844874-16022,https://www.thespruce.com/plants-a-to-z-5116344,Sea Holly Eryngium,https://www.thespruce.com/grow-sea-holly-eryngium-4121081,https://www.thespruce.com/thmb/fEw7MRTtHctgiA5rWSkvnYIn0oU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-sea-holly-eryngium-4121081-09-3c80e0fab1bf49b58047d708f51a1a6a.jpg
258,1667844871-16021,https://www.thespruce.com/plants-a-to-z-5116344,Sea Lavender Limonium latifolium,https://www.thespruce.com/growing-sea-lavender-5075210,https://www.thespruce.com/thmb/UjRwUSwZwqkzWT_Jj3WToPqoo48=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-sea-lavender-5075210_01-f9b8aefb3d4c45f08a22c2c5b956a6a0.jpg
257,1667844869-16020,https://www.thespruce.com/plants-a-to-z-5116344,Sedum Hylotelephium spectabile 'Herbstfreude',https://www.thespruce.com/autumn-joy-sedum-2132607,https://www.thespruce.com/thmb/X9XJHwcCoXAUhxZ365bfETESYLk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/autumn-joy-sedum-2132607-04-bd0b2e5358974196b98d62b0d034844c.jpg
256,1667844866-16019,https://www.thespruce.com/plants-a-to-z-5116344,Sensitive Plant Mimosa pudica,https://www.thespruce.com/mimosa-pudica-plant-profile-5072410,https://www.thespruce.com/thmb/eyCWewiYbgGYXQ6FbE7mgRIiqr4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/mimosa-pudica-plant-profile-5072410_03-775a86b004bc46879d07487646318ecd.jpg
255,1667844864-16018,https://www.thespruce.com/plants-a-to-z-5116344,Serbian Spruce Picea omorika,https://www.thespruce.com/serbian-spruce-growing-guide-5204709,https://www.thespruce.com/thmb/eClCwVfDIeB4rWM79P1uZTS1o2A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/serbian-spruce-growing-guide-5204709-hero-c0c2c329fffc4d82a9979d581e8b7e03.jpg
254,1667844861-16017,https://www.thespruce.com/plants-a-to-z-5116344,Serrano Pepper Capsicum annuum,https://www.thespruce.com/growing-serrano-pepper-plants-5082978,https://www.thespruce.com/thmb/slwv1O-OTdvFYa1Tk6cxh-6NxX4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-serrano-pepper-plants-508297808-ad09c8521a854441a1bd64d635e291db.jpg
253,1667844858-16016,https://www.thespruce.com/plants-a-to-z-5116344,Sesame Sesamum indicum,https://www.thespruce.com/growing-sesame-plants-5082982,https://www.thespruce.com/thmb/C5mHvMVr1t7ETt_XG-sgP0R5LHw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sesameplants-a878130a044d420bad7916eb6f3ccdb1.jpg
252,1667844856-16015,https://www.thespruce.com/plants-a-to-z-5116344,Shallot Allium ascalonium,https://www.thespruce.com/growing-shallots-in-the-vegetable-garden-1403464,https://www.thespruce.com/thmb/GTHmWfe5kFp4nO5MZzx3wp6Uu9g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-shallots-in-the-vegetable-garden-1403464-01-2d7d33250a324799bc32393e7bb1cd15.jpg
251,1667844853-16014,https://www.thespruce.com/plants-a-to-z-5116344,Shamrock Oxalis triangularis,https://www.thespruce.com/purple-shamrock-plants-2132875,https://www.thespruce.com/thmb/emfpg-NLXTZwlUbCPnklfzZjKTA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/KaraRileyOxalis-16-6c10c7afcb394dbb88974bd96dc2251a.jpg
250,1667844851-16013,https://www.thespruce.com/plants-a-to-z-5116344,Shark Jaws Faucaria tigrina,https://www.thespruce.com/growing-tiger-jaws-indoors-4775193,https://www.thespruce.com/thmb/xqzg1aY_sCjjfxT2DGuCRcuvXNg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-tiger-jaws-indoors-4775193-10-88f3a4ffd2224a51a5060cffb786a853.jpg
249,1667844848-16012,https://www.thespruce.com/plants-a-to-z-5116344,Shasta Daisy Leucanthemum x superbum,https://www.thespruce.com/shasta-daisy-growing-guide-5209135,https://www.thespruce.com/thmb/JaACbDDXab1Db8iBWipmvwJ3soE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/shasta-daisy-growing-guide-5209135-hero-8519a22e0bce4f678bc3f8473d7e03c1.jpg
248,1667844845-16011,https://www.thespruce.com/plants-a-to-z-5116344,Shingle Oak Quercus imbricaria,https://www.thespruce.com/shingle-oak-tree-profile-5186859,https://www.thespruce.com/thmb/6ovO4TFqmPLEXy_KSiHMLCF3GkY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/shingle-oak-tree-profile-5186859-hero-53d6d2e8f5e14ac8b7b2fc40989f6eba.jpg
247,1667844843-16010,https://www.thespruce.com/plants-a-to-z-5116344,Shooting Star Dodecatheon meadia,https://www.thespruce.com/shooting-star-plant-care-and-growing-guide-4683929,https://www.thespruce.com/thmb/MkqoEBNNVXtAIHLZ5fhPzcWNJKM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/shooting-star-plant-care-and-growing-guide-4683929-hero-8fa64bf35c024a848aad00e025e5d8ce.jpg
246,1667844840-16009,https://www.thespruce.com/plants-a-to-z-5116344,Showy Lady's Slipper Orchid Cypripedium reginae,https://www.thespruce.com/growing-showy-lady-slipper-5116071,https://www.thespruce.com/thmb/vxtpRK1Dew0JCgh5BJVaU6hO3Lg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Cypripediumreginae-0bf9816c47f840fa9dbb6d9c7c7b3c5a.jpg
245,1667844838-16008,https://www.thespruce.com/plants-a-to-z-5116344,Showy Milkweed Asclepias speciosa,https://www.thespruce.com/how-to-grow-and-care-for-showy-milkweed-5094148,https://www.thespruce.com/thmb/khwmevF9gnt8QVj1znFIIMk3qIU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-showy-milkweed-5094148-03-4d3d127f85f446848035ccc811524adc.jpg
244,1667844835-16007,https://www.thespruce.com/plants-a-to-z-5116344,Showy Stonecrop Sedum,https://www.thespruce.com/growing-sedum-showy-stonecrop-1402861,https://www.thespruce.com/thmb/BUu1QZfJproJrilREIfHYXig5KU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-sedum-showy-stonecrop-1402861-03-bbc8e29694c84a63b83e460f1007579b.jpg
243,1667844833-16006,https://www.thespruce.com/plants-a-to-z-5116344,Siberian Iris Iris siberica,https://www.thespruce.com/growing-siberian-iris-5089592,https://www.thespruce.com/thmb/uUnfk_iflMOsKXW2MN3soHUqnUs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-siberian-iris-5089592-01-9721e91151bd477f98b15ec96a229e68.jpg
242,1667844830-16005,https://www.thespruce.com/plants-a-to-z-5116344,Siberian Maple Acer ginnala,https://www.thespruce.com/amur-maple-growing-tips-3269313,https://www.thespruce.com/thmb/b2kH_WIgTFNymVpw9-4CRl0xR2U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/amur-maple-growing-tips-3269313_02-708de3ba27ea4b29bd6175fcc6db6237.jpg
241,1667844828-16004,https://www.thespruce.com/plants-a-to-z-5116344,Silk Floss Tree Ceiba speciosa,https://www.thespruce.com/growing-silk-floss-trees-5094173,https://www.thespruce.com/thmb/0dgf0ke9Ujm_Gb1M0ZYPXJT_c7M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-silk-floss-trees-5094173-hero-d63eae0d538e4664a6d3bbca1a593038.jpg
240,1667844825-16003,https://www.thespruce.com/plants-a-to-z-5116344,Silk Tree Albizia julibrissin,https://www.thespruce.com/growing-persian-silk-trees-albizia-julibrissin-5094178,https://www.thespruce.com/thmb/G_GorQ1qOZOmgPmEwLdE0aZWpVo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-persian-silk-trees-albizia-julibrissin-5094178-01-aa6c505c474d4e3ca7d6e8085d16cadd.jpg
239,1667844823-16002,https://www.thespruce.com/plants-a-to-z-5116344,Silky Dogwood Cornus amomum,https://www.thespruce.com/growing-silky-dogwood-5091600,https://www.thespruce.com/thmb/0hFph8VJkLF6YrxyrHY23-EvMlo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-silky-dogwood-5091600-hero-da160cb94e634006a51bc94de77442a7.jpg
238,1667844820-16001,https://www.thespruce.com/plants-a-to-z-5116344,Silver Carpet Dymondia margaretae,https://www.thespruce.com/growing-dymondia-groundcover-5104894,https://www.thespruce.com/thmb/fxW60QzzPJXYDpu4U2uwjxbl_tU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-dymondia-groundcover-5104894-Hero-2ed0967b3f3746d48afe46c77ac5851a.jpg
